Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Age,Item_Category,Outlet_Identifier_Encoded
7.1,0,0.109990885,172.908,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
10.65,1,0.085268317,229.7668,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
9.31,0,0.037955094,62.151,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
6.78,1,0.085564489,227.5694,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
10.1,0,0.093862362,115.9492,1867.1828137974155,2279.6276513432836,339.8285004616805,11,2,339.351661981982
17.35,0,0.168064909,176.2712,2681.603541568206,2279.6276513432836,1995.498739224138,0,2,1995.498739224138
14.65,0,0.1977458405,55.7614,1867.1828137974155,1876.909159128978,339.8285004616805,24,0,340.3297227272727
17.35,0,0.055908268,99.8016,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
9.6,1,0.02236923,104.799,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
9.0,0,0.032072321,102.2016,2681.603541568206,1876.909159128978,2316.181148108302,10,2,2348.3546346236562
13.5,1,0.124668026,261.091,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
6.055,0,0.031230059,160.3578,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
8.85,1,0.112840108,122.0388,2681.603541568206,1876.909159128978,2316.181148108302,10,0,2348.3546346236562
17.1,0,0.054428368,84.9566,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
20.1,1,0.054763518,150.9366,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
17.35,1,0.02747716,87.9856,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
15.25,0,0.044539371,85.3198,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
12.35,0,0.041973712,35.7216,1867.1828137974155,2323.9905588509873,2316.181148108302,2,2,2340.67526349892
15.1,0,0.1977458405,196.011,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
17.85,0,0.04442649,124.902,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
18.6,0,0.076975118,161.8236,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
9.895,1,0.048426708,258.7278,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
15.6,1,0.045542628,170.7132,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
5.51,0,0.034543718,99.7726,1867.1828137974155,2323.9905588509873,2316.181148108302,7,2,2192.384797631862
19.6,1,0.07278643,49.4376,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
17.6,1,0.075753207,111.1202,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
17.2,0,0.156269303,159.6578,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
20.5,0,0.141792841,89.7172,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
16.6,0,0.103195401,117.8466,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
18.25,1,0.170795745,154.463,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
14.8,1,0.04407225,109.057,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
21.2,1,0.012327847,173.8738,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
7.02,0,0.081623275,148.0734,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
15.1,0,0.025988508,146.6076,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
9.695,1,0.030143704,222.0114,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
18.6,1,0.170646494,46.3376,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
17.1,1,0.078347922,141.8838,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
8.71,0,0.1977458405,92.2778,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
11.0,1,0.057290978,242.7512,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
10.8,0,0.082534287,191.1504,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
15.0,0,0.046469277,123.8414,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
11.3,0,0.066816565,192.2478,1867.1828137974155,2323.9905588509873,2316.181148108302,7,2,2192.384797631862
9.695,0,0.070103425,179.4344,2681.603541568206,2279.6276513432836,3694.0385576470585,24,0,3694.0385576470585
11.5,1,0.042087749,192.682,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
11.65,0,0.173904193,52.3298,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
16.6,0,0.103406065,116.4466,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
7.67,0,0.184689756,35.4216,2298.995255579399,2279.6276513432836,2316.181148108302,22,2,2298.995255579399
19.1,0,0.097280981,232.6958,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
7.72,1,0.074883035,79.8986,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
16.0,0,0.041177505,142.3496,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
8.645,0,0.1442339,95.441,1867.1828137974155,2323.9905588509873,2316.181148108302,2,2,2340.67526349892
12.3,1,0.064750025,92.6804,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
15.5,0,0.103603094,143.547,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
19.2,1,0.09391835,189.8214,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
12.3,0,0.037014587,115.1834,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
15.6,0,0.066829875,185.5924,2681.603541568206,1876.909159128978,2316.181148108302,10,2,2348.3546346236562
18.7,0,0.057771828,85.3566,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
17.6,0,0.008001018,170.4422,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
15.1,1,0.087584126,221.7456,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
8.895,0,0.105274111,39.9138,2681.603541568206,1876.909159128978,2316.181148108302,10,0,2348.3546346236562
15.1,1,0.095635061,130.7942,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
15.5,1,0.02524761,81.9934,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
19.6,0,0.025281802,152.0024,1867.1828137974155,2323.9905588509873,2316.181148108302,5,2,2438.841866021505
8.3,0,0.035409328,36.2506,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
6.575,1,0.075625152,145.7444,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
12.6,1,0.062648111,104.899,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
19.25,0,0.1017546,55.1956,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
18.1,0,0.048931174,127.3336,1867.1828137974155,2323.9905588509873,2316.181148108302,5,2,2438.841866021505
10.395,1,0.091096531,52.3008,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
5.175,0,0.030479118,33.2874,2681.603541568206,2279.6276513432836,1995.498739224138,0,2,1995.498739224138
14.65,0,0.170176516,55.2614,2298.995255579399,2279.6276513432836,2316.181148108302,22,0,2298.995255579399
9.1,1,0.081794766,173.6054,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
10.395,0,0.05226427,158.4604,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
10.5,1,0.116576702,163.121,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
15.35,0,0.013834247,62.7168,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
17.25,0,0.073135768,77.2986,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
13.5,0,0.07266912,160.292,1867.1828137974155,1876.909159128978,2316.181148108302,12,2,2277.8442668817206
20.75,1,0.129337594,238.188,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
11.85,1,0.056033565,51.4666,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
11.1,0,0.059797172,151.8366,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
19.5,1,0.077157727,232.4958,1867.1828137974155,2323.9905588509873,2316.181148108302,5,0,2438.841866021505
6.635,0,0.027222517,174.0396,1867.1828137974155,2323.9905588509873,2316.181148108302,2,2,2340.67526349892
10.8,0,0.052363244,236.5564,1867.1828137974155,2323.9905588509873,2316.181148108302,2,0,2340.67526349892
11.65,0,0.033926852,111.586,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
20.0,0,0.034369528,43.7086,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
16.75,1,0.041599644,40.9822,1867.1828137974155,2279.6276513432836,339.8285004616805,11,0,339.351661981982
6.985,1,0.136701678,182.1608,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
17.0,1,0.139804885,265.7884,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
8.155,1,0.033555399,74.7354,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
17.25,0,0.084809658,261.191,1867.1828137974155,2323.9905588509873,2316.181148108302,2,0,2340.67526349892
8.96,1,0.068604503,197.3768,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
10.895,0,0.136784873,265.2568,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
10.1,0,0.056191301,115.7492,1867.1828137974155,2323.9905588509873,2316.181148108302,7,2,2192.384797631862
5.655,0,0.142732848,167.95,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
12.15,1,0.042485444,125.0046,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
14.1,0,0.06682033,198.9084,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
9.195,1,0.078502143,108.7596,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
13.6,0,0.117065801,196.1136,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
10.5,0,0.011305479,235.5248,2681.603541568206,1876.909159128978,2316.181148108302,10,2,2348.3546346236562
9.395,1,0.171422166,139.1838,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
16.35,0,0.016979063,97.441,2298.995255579399,2279.6276513432836,2316.181148108302,22,2,2298.995255579399
19.5,0,0.01430324,57.2614,1867.1828137974155,2323.9905588509873,2316.181148108302,7,2,2192.384797631862
9.17,0,0.102978817,144.947,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
9.5,1,0.132521929,228.6668,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
17.6,0,0.018813776,235.259,2681.603541568206,2279.6276513432836,3694.0385576470585,24,2,3694.0385576470585
4.635,0,0.140889111,127.0994,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
16.85,1,0.023201357,45.9428,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
9.195,0,0.101275792,46.4744,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
5.15,1,0.061272194,125.6388,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
7.0,0,0.15202235,106.628,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
16.7,0,0.036933417,109.1886,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
16.7,1,0.1977458405,182.3976,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
17.75,0,0.030631323,178.566,2681.603541568206,2279.6276513432836,1995.498739224138,0,2,1995.498739224138
13.15,0,0.073251428,181.695,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
8.355,0,0.187850233,146.5418,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
19.5,0,0.01581384,183.2608,1867.1828137974155,2323.9905588509873,2316.181148108302,2,2,2340.67526349892
8.235,0,0.014459672,181.895,1867.1828137974155,1876.909159128978,2316.181148108302,12,2,2277.8442668817206
9.8,0,0.026081567,217.585,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
12.15,0,0.021738328,164.7184,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
5.46,1,0.032359413,187.424,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
19.0,1,0.097294728,47.7718,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
13.3,0,0.063695084,151.0708,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
20.7,0,0.071699984,177.6028,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
11.35,1,0.06358394,89.4856,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
17.7,0,0.029999653,169.7816,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
9.5,1,0.02210346,194.7452,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
20.6,0,0.083004078,119.4756,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
16.35,0,0.020544065,49.9324,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
18.25,0,0.012325122,162.8894,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
6.195,0,0.072131519,120.1098,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
17.6,0,0.082797778,161.492,1867.1828137974155,2323.9905588509873,2316.181148108302,2,2,2340.67526349892
8.115,1,0.05382735,155.2972,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
9.0,0,0.065350715,175.437,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
11.1,0,0.04500603,174.0054,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
10.0,1,0.037918142,129.6994,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
14.1,0,0.090185027,140.2496,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
7.06,1,0.043863865,59.5904,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
12.5,1,0.08175276,89.0488,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
16.35,0,0.034504414,125.202,2681.603541568206,2279.6276513432836,3694.0385576470585,24,2,3694.0385576470585
7.785,0,0.140121306,102.5306,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
20.85,0,0.03747983,192.7478,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
16.5,1,0.06619442,184.4292,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
7.63,0,0.061313057,93.3436,2681.603541568206,2279.6276513432836,1995.498739224138,0,0,1995.498739224138
18.6,0,0.012643035,119.8414,2298.995255579399,2279.6276513432836,2316.181148108302,22,2,2298.995255579399
20.1,0,0.135612397,61.1536,1867.1828137974155,1876.909159128978,339.8285004616805,24,2,340.3297227272727
12.6,0,0.048857925,61.0194,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
11.1,1,0.05373063,165.1526,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
7.855,0,0.011324862,189.6188,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
7.075,0,0.022457694,98.6068,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
6.63,1,0.182128363,165.65,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
12.85,0,0.099193899,38.3164,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
6.215,0,0.012146608,37.9848,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
6.71,1,0.02960641,65.4142,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
20.85,1,0.062321222,87.2514,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
5.44,0,0.025583714,239.1538,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
12.85,0,0.039576776,179.9318,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
11.15,0,0.073783159,66.0142,1867.1828137974155,2323.9905588509873,2316.181148108302,2,2,2340.67526349892
17.6,0,0.041581725,163.3526,2298.995255579399,2279.6276513432836,2316.181148108302,22,0,2298.995255579399
5.4,0,0.048388423,163.0526,1867.1828137974155,2323.9905588509873,2316.181148108302,2,2,2340.67526349892
14.5,0,0.157190017,156.8604,1867.1828137974155,1876.909159128978,339.8285004616805,24,2,340.3297227272727
11.35,1,0.045073782,101.9016,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
4.635,0,0.141686037,126.9994,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
12.85,0,0.033271818,196.5768,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
18.85,0,0.035863436,58.3562,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
10.1,0,0.050562853,153.3656,1867.1828137974155,2279.6276513432836,339.8285004616805,11,2,339.351661981982
8.895,0,0.105110692,41.1138,1867.1828137974155,1876.909159128978,2316.181148108302,12,0,2277.8442668817206
6.59,0,0.026180032,119.1098,1867.1828137974155,2323.9905588509873,2316.181148108302,2,2,2340.67526349892
18.6,0,0.080829372,96.4436,2681.603541568206,2279.6276513432836,1995.498739224138,0,2,1995.498739224138
6.89,1,0.136428395,193.482,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
11.8,0,0.039996021,176.7686,1867.1828137974155,1876.909159128978,339.8285004616805,24,2,340.3297227272727
11.0,1,0.133352623,219.7798,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
14.0,1,0.031330907,52.364,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
14.6,0,0.025578526,198.8084,2681.603541568206,2279.6276513432836,3694.0385576470585,24,2,3694.0385576470585
14.65,1,0.099286298,49.8666,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
12.15,0,0.011835436,121.373,1867.1828137974155,1876.909159128978,339.8285004616805,24,2,340.3297227272727
11.0,0,0.03786331,40.948,2298.995255579399,2279.6276513432836,2316.181148108302,22,2,2298.995255579399
10.5,1,0.044139551,143.9128,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
11.8,1,0.014087057,179.2344,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
11.8,1,0.014144442,180.4344,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
15.6,0,0.08071118,113.1544,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
6.69,1,0.037060755,176.837,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
15.5,0,0.053455158,43.677,2681.603541568206,1876.909159128978,2316.181148108302,10,0,2348.3546346236562
10.895,0,0.027157955,50.2666,2681.603541568206,2279.6276513432836,1995.498739224138,0,2,1995.498739224138
11.15,0,0.032306341,166.3526,2681.603541568206,1876.909159128978,2316.181148108302,10,2,2348.3546346236562
9.06,0,0.009776268,213.756,1867.1828137974155,1876.909159128978,2316.181148108302,12,2,2277.8442668817206
4.92,0,0.046026479,196.5084,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
4.805,1,0.037699423,125.5704,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
8.5,0,0.098036903,51.5324,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
9.395,0,0.159304333,226.172,1867.1828137974155,2323.9905588509873,2316.181148108302,5,0,2438.841866021505
5.94,0,0.034940979,177.3344,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
6.635,1,0.00636189,121.1098,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
20.75,0,0.109153001,161.3578,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
13.35,0,0.01769927,74.2012,2681.603541568206,2279.6276513432836,3694.0385576470585,24,0,3694.0385576470585
7.645,1,0.066693437,42.3112,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
17.2,1,0.012030747,166.6184,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
9.695,1,0.029223424,175.437,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
5.19,1,0.044321422,103.899,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
15.85,0,0.13689554,176.437,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
6.865,1,0.03598621,244.1486,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
13.1,0,0.075515154,167.2158,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
8.51,0,0.016143389,194.2478,1867.1828137974155,2323.9905588509873,2316.181148108302,7,2,2192.384797631862
7.39,0,0.068163102,140.4812,1867.1828137974155,2323.9905588509873,2316.181148108302,2,2,2340.67526349892
18.25,0,0.077659918,260.2962,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
5.655,0,0.1977458405,147.3102,1867.1828137974155,1876.909159128978,339.8285004616805,24,0,340.3297227272727
15.6,0,0.173573164,114.4518,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
13.0,1,0.070288365,64.3484,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
12.15,0,0.0146902035,117.815,1867.1828137974155,2323.9905588509873,2316.181148108302,2,2,2340.67526349892
19.35,0,0.02775746,62.5168,2681.603541568206,1876.909159128978,2316.181148108302,10,2,2348.3546346236562
16.7,1,0.052517969,115.4176,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
7.285,0,0.049938369499999996,155.1288,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
14.0,1,0.029722659,143.4786,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
15.85,0,0.069100548,216.6166,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
10.5,0,0.071244438,119.2098,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
12.35,1,0.038313981,109.957,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
18.85,0,0.141615436,169.0132,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
6.235,0,0.1977458405,262.291,1867.1828137974155,1876.909159128978,339.8285004616805,24,2,340.3297227272727
16.7,0,0.070154899,218.185,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
13.1,0,0.020769677,117.5782,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
20.2,1,0.1977458405,198.011,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
6.32,0,0.012737719,38.5822,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
20.2,1,0.059751638,129.1678,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
17.5,1,0.007551607,145.8102,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
16.75,0,0.021220113,55.1298,1867.1828137974155,2323.9905588509873,2316.181148108302,5,0,2438.841866021505
12.35,1,0.03382933,196.9426,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
20.2,0,0.073879939,94.0462,2681.603541568206,2279.6276513432836,3694.0385576470585,24,2,3694.0385576470585
19.7,1,0.08073703,197.011,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
15.1,0,0.059417055,237.9248,2681.603541568206,1876.909159128978,2316.181148108302,10,2,2348.3546346236562
10.195,1,0.012483408,195.411,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
13.15,1,0.165616415,171.9764,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
5.845,1,0.105181277,214.4218,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
11.35,1,0.044945123,101.0016,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
6.635,1,0.006315707,121.3098,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
19.5,1,0.027458099,158.792,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
13.35,0,0.091189915,149.3708,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
7.81,0,0.067128641,242.8486,2681.603541568206,2279.6276513432836,3694.0385576470585,24,0,3694.0385576470585
13.35,0,0.140241213,150.2392,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
17.85,0,0.052257982,121.8072,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
8.395,0,0.039492207,97.3042,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
19.0,0,0.128065918,104.3622,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
7.905,0,0.054986919,108.6254,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
15.5,1,0.075736746,265.5568,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
18.7,0,0.044024163,125.902,1867.1828137974155,2279.6276513432836,339.8285004616805,11,1,339.351661981982
20.25,0,0.036295834,217.5482,2298.995255579399,2279.6276513432836,2316.181148108302,22,0,2298.995255579399
8.42,1,0.030905215,227.6352,1867.1828137974155,2323.9905588509873,2316.181148108302,7,1,2192.384797631862
6.635,1,0.006335942,121.8098,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
8.0,1,0.030118338,248.8092,2681.603541568206,2279.6276513432836,3694.0385576470585,24,1,3694.0385576470585
15.6,0,0.037901015,124.1704,1867.1828137974155,2323.9905588509873,2316.181148108302,2,1,2340.67526349892
17.2,0,0.15616879,160.6578,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
6.8,0,0.03748996,48.6034,1867.1828137974155,2323.9905588509873,2316.181148108302,5,1,2438.841866021505
6.78,1,0.150238656,229.3694,1867.1828137974155,1876.909159128978,339.8285004616805,24,1,340.3297227272727
19.85,0,0.175849067,222.0772,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
4.785,0,0.09297084,122.0098,2681.603541568206,2279.6276513432836,1995.498739224138,0,1,1995.498739224138
8.3,1,0.030198228,98.2384,2681.603541568206,1876.909159128978,2316.181148108302,10,1,2348.3546346236562
16.5,0,0.07376631,208.5638,2298.995255579399,2279.6276513432836,2316.181148108302,22,1,2298.995255579399
10.85,0,0.162242617,107.8622,1867.1828137974155,1876.909159128978,2316.181148108302,12,1,2277.8442668817206
